status,parameter_provenance,n_air,n_glass,n_water,camera_to_inner_interface_m,glass_thickness_m,field_band,disparity_band,correspondence_count,z_left_camera_median,z_left_camera_mean,ray_gap_median,relative_to_custom_pinhole_median,relative_to_custom_pinhole_p95
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.005,central,near_disparity,96,2.75128129981446,2.7596524354110694,0.0017171845893222434,0.2980332561253206,0.30393553320812755
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.005,mid_fov,far_disparity,415,3.0529507159919724,3.1330707363767822,0.0014762725592193555,0.3074602378306055,0.3289633956950976
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.005,mid_fov,mid_disparity,335,2.8743441681182658,2.8740308863871924,0.001684205448477835,0.30733780658418564,0.3300226912342903
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.005,mid_fov,near_disparity,429,2.7650596720071476,2.7676458543791345,0.0019076700699146244,0.3126783211134434,0.3336448769446355
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.005,near_edge,far_disparity,339,3.134445802287549,3.251870920607035,0.001621176507404615,0.342249386281557,0.3995448626878362
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.005,near_edge,mid_disparity,353,2.8966953688094677,2.8960236564558413,0.0011443472602573842,0.32693690841284306,0.3512792255313458
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.005,near_edge,near_disparity,268,2.7901084535047747,2.790169326210556,0.0037271833253736657,0.3302451921963486,0.4475352456424725
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,central,far_disparity,39,3.031444997947224,3.071140924283786,0.002258610923732948,0.2944530911787475,0.29829503570342386
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,central,mid_disparity,104,2.8650927405158524,2.8652135495287885,0.0016840783319647084,0.2950685676739966,0.29974163939718207
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,central,near_disparity,96,2.7515640268898833,2.7599327412028614,0.0017171471935464066,0.29816601036289503,0.30407238014906673
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,mid_fov,far_disparity,415,3.053240568499973,3.133355701309011,0.0014762895837110933,0.30758392357336306,0.32909792533759763
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,mid_fov,mid_disparity,335,2.874631238163488,2.8743182934501004,0.0016842748598792558,0.3074690802104829,0.33015933021680344
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,mid_fov,near_disparity,429,2.7653606971833957,2.767935422805697,0.001907710624016202,0.3128073610629567,0.33379211541153675
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,near_edge,far_disparity,339,3.1347615752356184,3.252173527182639,0.0016213816712254401,0.3423860239041161,0.39968005348415253
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,near_edge,mid_disparity,353,2.8969872187600854,2.8963204275606174,0.001144885088454715,0.3270726055405293,0.35142000607507284
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.008,near_edge,near_disparity,268,2.790402613651963,2.790470608092491,0.0037273070637345437,0.33037946927769857,0.44771400310070025
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,central,far_disparity,39,3.031628141698371,3.071324425153432,0.002258608614041016,0.29453133484003313,0.2983771585125326
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,central,mid_disparity,104,2.865279318925061,2.865398913784072,0.0016840861635202993,0.2951526610307501,0.2998274296920574
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,central,near_disparity,96,2.7517525116068327,2.7601196117307225,0.001717122263029191,0.29825451318794494,0.3041636114430263
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,mid_fov,far_disparity,415,3.053433803505307,3.1335456779304978,0.001476300933372262,0.3076663807352018,0.32918761176593075
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,mid_fov,mid_disparity,335,2.8748226181936367,2.8745098981587054,0.0016843211341468843,0.30755659596134843,0.3302504228718118
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,mid_fov,near_disparity,429,2.765561380634227,2.7681284684234053,0.0019077376600839153,0.3128983684109725,0.3338902743894713
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,near_edge,far_disparity,339,3.1349720905343306,3.2523752648997095,0.0016215184471061205,0.34247711565248906,0.3997701806816972
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,near_edge,mid_disparity,353,2.8971817853938315,2.8965182749638014,0.001145243640586367,0.32716307029232095,0.3515138597708907
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.01,0.01,near_edge,near_disparity,268,2.790598720416755,2.790671462680448,0.0037273895559751385,0.33046898733193153,0.44783317473952017
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,central,far_disparity,39,3.028057095294489,3.0677388991091172,0.002258662188229035,0.29300659368484383,0.2967609914344985
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,central,mid_disparity,104,2.8616212014303466,2.861780925016871,0.0016839161005590402,0.2935126253165531,0.2981381362706555
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,central,near_disparity,96,2.7480492567238004,2.7564658085321123,0.0017177445109997623,0.29652633863988054,0.30236095393677953
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,mid_fov,far_disparity,415,3.0495267680690072,3.1297359086436916,0.0014754663925169024,0.3060176590698609,0.3273455073386258
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,mid_fov,mid_disparity,335,2.870995811407732,2.8706820067016134,0.0016830475641191923,0.3058180504363768,0.3283783691002933
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,mid_fov,near_disparity,429,2.761794220543148,2.764266667955295,0.0019063068370337298,0.3111179718253967,0.33187142183198903
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,near_edge,far_disparity,339,3.1304159321420046,3.2481129319624498,0.0016161808604945548,0.3405732143944231,0.3977440681909534
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,near_edge,mid_disparity,353,2.893244999998545,2.892464708351448,0.001145608363148995,0.32531422343581085,0.3495311520333252
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.003,near_edge,near_disparity,268,2.786621501779212,2.7865007123554055,0.003723411893444993,0.328661394817204,0.44516326996190575
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,central,far_disparity,39,3.028240239045635,3.0679223999787624,0.002258659878537106,0.29308483734612945,0.2968431142436075
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,central,mid_disparity,104,2.8618077798395554,2.8619662892721545,0.0016839239321146263,0.2935967186733063,0.2982239265655306
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,central,near_disparity,96,2.748237741440749,2.7566526790599735,0.0017177195804825409,0.29661484146493033,0.3024521852307391
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,mid_fov,far_disparity,415,3.0497200030743397,3.129925885265177,0.00147547774217807,0.3061001162316992,0.3274351937669591
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,mid_fov,mid_disparity,335,2.8711894574727164,2.870873611410219,0.0016830938383868915,0.3059055661872423,0.32846946175530173
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,mid_fov,near_disparity,429,2.761982651014772,2.7644597135730034,0.0019063338731014122,0.3112105868370938,0.33196958080992367
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,near_edge,far_disparity,339,3.130626447440716,3.2483146696795195,0.001616383696489853,0.34066430614279586,0.3978341953884975
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,near_edge,mid_disparity,353,2.8934395666322894,2.8926625557546317,0.0011461111949668892,0.32540458961037677,0.3496250057291431
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.005,near_edge,near_disparity,268,2.786817608544004,2.786701566943363,0.0037235727662405333,0.3287509128714373,0.44528244160072505
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,central,far_disparity,39,3.0285149546723553,3.0681976512832305,0.0022586564139992055,0.29320220283805853,0.2969662984572707
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,central,mid_disparity,104,2.8620876474533676,2.86224433565508,0.0016839356794480088,0.2937228587084365,0.29835261200784313
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,central,near_disparity,96,2.748520468516173,2.7569329848517654,0.0017176821847067095,0.296747595702505,0.30258903217167843
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,mid_fov,far_disparity,415,3.0500098555823403,3.1302108501974057,0.0014754947666698376,0.30622380197445676,0.327569723409459
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,mid_fov,mid_disparity,335,2.871479926570194,2.8711610184731264,0.0016831632497883123,0.30603683981353935,0.3286061007378149
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,mid_fov,near_disparity,429,2.7622652967222088,2.764749281999566,0.001906374427202974,0.31134950935463923,0.33211681927682524
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,near_edge,far_disparity,339,3.1309422203887847,3.248617276255124,0.001616687950482604,0.34080094376535497,0.39796938618481453
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,near_edge,mid_disparity,353,2.893731416582909,2.8929593268594074,0.00114686544269417,0.3255402867380641,0.34976578627287014
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.008,near_edge,near_disparity,268,2.787111768691192,2.7870028488252983,0.0037238140754336357,0.32888518995278715,0.44546119905895315
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,central,far_disparity,39,3.0286980984235026,3.0683811521528765,0.0022586541043072743,0.2932804464993446,0.29704842126638004
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,central,mid_disparity,104,2.862274225862576,2.862429699910364,0.0016839435110035895,0.2938069520651898,0.2984384023027185
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,central,near_disparity,96,2.7487089532331224,2.7571198553796266,0.0017176572541894885,0.29683609852755477,0.3026802634656379
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,mid_fov,far_disparity,415,3.0502030905876745,3.1304008268188923,0.0014755061163309769,0.30630625913629483,0.3276594098377918
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,mid_fov,mid_disparity,335,2.871672638735249,2.871352623181732,0.001683209524056039,0.30612435556440487,0.3286971933928231
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,mid_fov,near_disparity,429,2.7624537271938348,2.7649423276172738,0.0019064014632707027,0.3114421243663361,0.3322149782547593
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,near_edge,far_disparity,339,3.131152735687495,3.2488190139721937,0.0016168907864777934,0.3408920355137277,0.3980595133823589
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,near_edge,mid_disparity,353,2.8939259832166537,2.893157174262592,0.0011473682745122295,0.32563075148985443,0.3498596399686885
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.02,0.01,near_edge,near_disparity,268,2.787307875455984,2.787203703413255,0.0037239749482290752,0.32897470800702056,0.4455803706977723
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,central,far_disparity,39,3.0251270520196205,3.064795626108562,0.0022587076784953016,0.2917557053441544,0.29543225418834557
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,central,mid_disparity,104,2.858616108367862,2.8588117111431623,0.0016837734480423328,0.2921669163509928,0.2967491088813161
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,central,near_disparity,96,2.7450056983500897,2.753466052181016,0.0017182795021600588,0.2950988154837646,0.3008776059593911
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,mid_fov,far_disparity,415,3.046296055151374,3.126591057532086,0.001474671575475645,0.30465753747095414,0.32581730541048737
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,mid_fov,mid_disparity,335,2.86778057972212,2.8675247317246395,0.0016819359540282762,0.3043858100394332,0.3268251396213042
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,mid_fov,near_disparity,429,2.7586167616085238,2.7610805271491645,0.0019049706402204873,0.30958821246825985,0.3301961256972775
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,near_edge,far_disparity,339,3.1265965772951696,3.2445566810349344,0.0016096340787227948,0.33898813425566154,0.3960334008916152
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,near_edge,mid_disparity,353,2.8899891978213663,2.8891036076502385,0.0011425347570041852,0.3237877650626466,0.34787693223112276
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.003,near_edge,near_disparity,268,2.783330656818441,2.7830329530882127,0.0037173181277765097,0.32716711549229305,0.44291046592015876
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,central,far_disparity,39,3.0253101957707678,3.0649791269782076,0.0022587053688033604,0.29183394900544046,0.2955143769974543
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,central,mid_disparity,104,2.8588026867770706,2.8589970753984466,0.0016837812795979191,0.2922510097077463,0.2968348991761915
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,central,near_disparity,96,2.745194183067039,2.753652922708877,0.001718254571642837,0.2951884496955206,0.30096883725335055
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,mid_fov,far_disparity,415,3.046489290156707,3.1267810341535713,0.0014746829251368286,0.30473999463279267,0.3259069918388205
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,mid_fov,mid_disparity,335,2.867974225787105,2.8677163364332454,0.0016819822282959323,0.3044733257902983,0.32691623227631306
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,mid_fov,near_disparity,429,2.758816979780685,2.761273572766873,0.0019049976762882002,0.30968082747995673,0.33029428467521166
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,near_edge,far_disparity,339,3.1268070925938813,3.2447584187520038,0.0016098369147179842,0.3390792260040343,0.39612352808916007
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,near_edge,mid_disparity,353,2.890183764455113,2.8893014550534226,0.001142778292211342,0.3238779416319455,0.3479707859269407
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.005,near_edge,near_disparity,268,2.7835267635832333,2.78323380767617,0.0037174790005719167,0.3272566335465267,0.4430296375589779
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,central,far_disparity,39,3.0255849113974866,3.0652543782826753,0.002258701904265466,0.29195131449736955,0.2956375612111179
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,central,mid_disparity,104,2.8590825543908824,2.859275121781372,0.0016837930269312967,0.2923771497428762,0.29696358461850414
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,central,near_disparity,96,2.7454769101424623,2.7539332285006695,0.001718217175867013,0.29532290101315484,0.3011056841942897
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,mid_fov,far_disparity,415,3.046779142664708,3.1270659990858003,0.0014746999496285387,0.30486368037555023,0.3260415214813202
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,mid_fov,mid_disparity,335,2.8682646948845814,2.8680037434961525,0.001682051639697381,0.304604599416596,0.327052871258826
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,mid_fov,near_disparity,429,2.7591173070389257,2.761563141193435,0.0019050382303897485,0.3098197499975015,0.3304415231421135
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,near_edge,far_disparity,339,3.1271228655419496,3.2450610253276078,0.001610141168710623,0.3392158636265936,0.39625871888547665
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,near_edge,mid_disparity,353,2.890475614405731,2.8895982261581983,0.0011431435950220073,0.3240132064858938,0.34811156647066804
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.008,near_edge,near_disparity,268,2.7838209237304206,2.7835350895581055,0.003717720309765231,0.3273909106278765,0.44320839501720594
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,central,far_disparity,39,3.0257680551486335,3.065437879152321,0.0022586995945735283,0.2920295581586554,0.2957196840202264
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,central,mid_disparity,104,2.859269132800091,2.8594604860366553,0.0016838008584868845,0.2924612430996295,0.2970493749133798
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,central,near_disparity,96,2.7456653948594116,2.7541200990285315,0.0017181922453497855,0.29541253522491084,0.3011969154882493
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,mid_fov,far_disparity,415,3.0469723776700404,3.127255975707287,0.0014747112992897066,0.30494613753738853,0.3261312079096534
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,mid_fov,mid_disparity,335,2.8684583409495668,2.8681953482047584,0.0016820979139650803,0.3046921151674611,0.3271439639138346
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,mid_fov,near_disparity,429,2.7593159541315586,2.761756186811143,0.001905065266457474,0.3099123650091986,0.33053968212004786
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,near_edge,far_disparity,339,3.1273333808406614,3.2452627630446775,0.001610344004706106,0.3393069553749666,0.39634884608302073
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,near_edge,mid_disparity,353,2.890670181039477,2.889796073561383,0.0011433871302294549,0.3241033830551927,0.348205420166486
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.5,1.34,0.03,0.01,near_edge,near_disparity,268,2.7840170304952134,2.783735944146062,0.003717881182560682,0.3274804286821098,0.44332756665602474
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,central,far_disparity,39,3.0324824068372394,3.0721840967367546,0.0022585935915159848,0.29489585043939814,0.2987676254101909
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,central,mid_disparity,104,2.86615960811226,2.866265350757823,0.0016841313318243702,0.29554507621096704,0.3002358074026153
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,central,near_disparity,96,2.752645657565009,2.7609962817048337,0.0017169382259735902,0.2986685712655843,0.3046009877526571
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,mid_fov,far_disparity,415,3.0544044347929504,3.1344843213497753,0.0014766590832423654,0.3080713657405798,0.3296524133198998
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,mid_fov,mid_disparity,335,2.875759183844994,2.875449354568611,0.0016847217560588433,0.30798079114192434,0.330723042811742
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,mid_fov,near_disparity,429,2.7665564235270446,2.769077539204874,0.0019083135284195935,0.31335094414240694,0.3344003415292811
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,near_edge,far_disparity,339,3.136178773723643,3.253479928372361,0.0016232667721556625,0.3429656022836052,0.40032439815300935
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,near_edge,mid_disparity,353,2.8981605171538307,2.8975386034780786,0.0011494382452545177,0.32762735593345815,0.35202765497427607
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.003,near_edge,near_disparity,268,2.7917623837923773,2.7917349833821485,0.003728799350526857,0.3309426153586549,0.4485614528105047
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,central,far_disparity,39,3.0326857150086823,3.072387789690939,0.002258591040948276,0.29498271026303646,0.298858766956947
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,central,mid_disparity,104,2.866366697913591,2.8664711183000318,0.001684139998373468,0.2956384278651002,0.3003310177294561
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,central,near_disparity,96,2.75285485113572,2.7612037113300807,0.0017169107632658762,0.2987668145140462,0.30470222694647964
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,mid_fov,far_disparity,415,3.0546187346966134,3.1346950553303787,0.0014766707430125363,0.30816283908398634,0.3297518351409433
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,mid_fov,mid_disparity,335,2.87597150122693,2.8756619162115746,0.0016847725481952888,0.3080778936328752,0.33082402179539544
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,mid_fov,near_disparity,429,2.766769544507997,2.76929169151617,0.0019083421619313463,0.3134529457859814,0.3345091508373651
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,near_edge,far_disparity,339,3.13641182856328,3.253703412768523,0.0016234152812140664,0.3430665391526708,0.40042407802591906
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,near_edge,mid_disparity,353,2.8983762930472503,2.89775794693114,0.001149828918974478,0.3277276559326987,0.35213162416185523
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.005,near_edge,near_disparity,268,2.792003382056909,2.7919575927207405,0.003728887921372032,0.33104629021095267,0.44869327563996947
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,central,far_disparity,39,3.0329906772658486,3.072693329122213,0.002258587215096717,0.2951129999984936,0.2989954792770805
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,central,mid_disparity,104,2.8666773326155885,2.8667797696133452,0.0016841529981971239,0.29577845534630054,0.3004738332197175
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,central,near_disparity,96,2.7531686414917864,2.761514855767951,0.0017168695692043245,0.2989141793867395,0.3048540857372136
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,mid_fov,far_disparity,415,3.054940184552109,3.135011156301285,0.0014766882326678406,0.3083000490990959,0.32990096787250867
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,mid_fov,mid_disparity,335,2.8762899772998356,2.8759807586760204,0.0016848487363999637,0.3082235473693007,0.330975490270876
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,mid_fov,near_disparity,429,2.767089225979427,2.769612919983113,0.0019083851121989772,0.3136059482513429,0.3346723647994911
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,near_edge,far_disparity,339,3.1367614108227357,3.2540386393627663,0.0016236380448014735,0.34321794445626974,0.40057359783528473
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,near_edge,mid_disparity,353,2.898699956887379,2.898086962110732,0.001150414929554276,0.3278781059315594,0.3522875779432232
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.008,near_edge,near_disparity,268,2.7923648794537055,2.7922915067286294,0.00372902077763977,0.3312018024893997,0.44889100988416597
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.01,central,far_disparity,39,3.0331939854372925,3.072897022076397,0.002258584664529005,0.29519985982213215,0.2990866208238364
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.01,central,mid_disparity,104,2.8668844224169208,2.866985537155555,0.001684161664746229,0.29587180700043403,0.30056904354655867
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.01,central,near_disparity,96,2.753377835062498,2.761722285393198,0.0017168421064966293,0.2990130734615817,0.30495532493103655
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.01,mid_fov,far_disparity,415,3.055154484455774,3.1352218902818882,0.0014766998924380388,0.30839152244250245,0.3300003896935523
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.01,mid_fov,mid_disparity,335,2.8765022946817718,2.8761933203189844,0.001684899528536488,0.30832064986025176,0.33107646925452944
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.01,mid_fov,near_disparity,429,2.7673023469603804,2.76982707229441,0.0019084137457107033,0.3137079498949171,0.3347811741075751
hypothetical_sensitivity_only,hypothetical_grid_not_measured,1.0,1.52,1.34,0.005,0.01,near_edge,far_disparity,339,3.136994465662373,3.2542621237589286,0.0016237865538600398,0.34331888132533583,0.40067327770819444
